prob,dim,npts,nout,error,minimum,feval,niter,convergence,minimum_PT,maximum_PT,mean_PT,median_PT,memory,alloc
trig_8.0_5.0_4.5_950_66.csv,3,950,66,0.017071647563661863,63.69585065515293,11147.0,11147,true,9.661745575000001,9.661745575000001,9.661745575000001,9.661745575000001,3289881808,40649477
trig_8.0_5.0_9.0_850_136.csv,3,850,136,3.0743584655823497e-7,2.9552214481063754e-11,10440.0,10440,true,14.124330823000001,14.124330823000001,14.124330823000001,14.124330823000001,4677838416,58192611
trig_8.0_5.5_8.5_550_132.csv,3,550,132,6.132767453905883,14732.299474523928,5288.0,5288,true,2.747067119,2.7665703550000003,2.756818737,2.756818737,1271808720,15831411
trig_8.0_7.0_8.5_250_48.csv,3,250,48,5.790761734400341,6471.817987012698,4571.0,4571,true,0.7338803150000001,0.7592159460000001,0.7409727822857143,0.737114087,423881152,5331510
trig_8.0_8.0_6.0_950_152.csv,3,950,152,6.6292180018602656,29027.44013019667,10106.0,10106,true,21.549265236,21.549265236,21.549265236,21.549265236,6734953472,83874494
trig_8.0_8.5_8.5_600_138.csv,3,600,138,7.05216685941454,16449.498508567478,11170.0,11170,true,7.739283451,7.739283451,7.739283451,7.739283451,2907763024,36254329
trig_8.5_10.0_3.5_1000_110.csv,3,1000,110,10.169458876648484,35949.90380273015,9716.0,9716,true,9.853349269,9.853349269,9.853349269,9.853349269,2991146896,36842756
trig_8.5_1.0_5.5_950_142.csv,3,950,142,0.09720243703402787,21.38129749891587,10897.0,10897,true,27.718444197,27.718444197,27.718444197,27.718444197,8635454768,107724025
trig_8.5_1.5_4.5_700_154.csv,3,700,154,0.17892642178993512,1010.5686932608241,9279.0,9279,true,4.543831878000001,4.555503795,4.5496678365,4.5496678365,1689700048,20834620
trig_8.5_3.0_10.0_400_56.csv,3,400,56,0.054160062252002206,49.048438231558634,3865.0,3865,true,1.910152818,1.927988931,1.9166528286666669,1.911816737,960245264,12016240
trig_8.5_4.0_1.5_200_10.csv,3,200,10,16.999999756072345,4.99657248016423e-12,2734.0,2734,true,0.357858147,0.38803556300000003,0.3787644283571429,0.37907616600000005,252093280,3170525
trig_8.5_5.0_8.0_200_40.csv,3,200,40,0.044278850600273145,45.86571494175648,2921.0,2921,true,0.5743421160000001,0.608558735,0.5915475454444444,0.5933090320000001,343517120,4338586
trig_8.5_5.5_3.0_950_238.csv,3,950,238,0.3721188273006568,2050.3414403010192,11680.0,11680,true,14.974829807,14.974829807,14.974829807,14.974829807,4923296368,61149342
trig_8.5_6.0_8.0_1000_120.csv,3,1000,120,0.11376235699286141,1449.3220388147868,11986.0,11986,true,23.906949748000002,23.906949748000002,23.906949748000002,23.906949748000002,7129095200,88751356
trig_8.5_9.5_4.5_600_144.csv,3,600,144,8.329886269380733,2374.3158930582713,10335.0,10335,true,6.755274651000001,6.755274651000001,6.755274651000001,6.755274651000001,2591473952,32271212
trig_8.5_9.5_8.5_900_63.csv,3,900,63,9.820132901670563,30242.161555948078,21507.0,21507,true,30.419163702000002,30.419163702000002,30.419163702000002,30.419163702000002,9375587728,117111403
trig_9.0_10.0_3.0_650_72.csv,3,650,72,11.311178072139127,24333.11535353601,5884.0,5884,true,3.2129547580000004,3.225428083,3.2191914205,3.2191914205,1431678768,17628469
trig_9.0_1.0_7.5_600_60.csv,3,600,60,0.2142310074110636,46.894325586008875,8478.0,8478,true,7.623613419000001,7.623613419000001,7.623613419000001,7.623613419000001,3331365392,41554301
trig_9.0_1.5_6.5_800_112.csv,3,800,112,0.18456575897351435,54.51415763762467,7922.0,7922,true,11.996796414,11.996796414,11.996796414,11.996796414,4222873584,52543125
trig_9.0_2.0_9.0_100_11.csv,3,100,11,0.06800822380031768,53.00064409071566,1418.0,1418,true,0.052051575,0.083137663,0.061649857329268296,0.054351447500000004,47201168,601915
trig_9.0_2.5_5.5_850_196.csv,3,850,196,0.05791055553106261,88.30996773737829,11184.0,11184,true,7.297875663,7.297875663,7.297875663,7.297875663,2592068784,32007838
trig_9.0_4.0_2.5_300_33.csv,3,300,33,5.520406417245898,11755.638626007685,5195.0,5195,true,0.7517429330000001,0.774629361,0.7605901185714286,0.7601754460000001,428349296,5357648
